Type,Full_File_Name,Age,Depth,Site,Sample #,Object #,Slide Hole,Notes on Coding,Ichthyolith Type,Shape,Spades,Anterior shape (old Base),Anterior Marginal Macro Texture,Anterior Marginal Micro Texture,Posterior shape (old Tip),Posterior Marginal Macro Texture,Posterior Marginal Micro Texture Description,Planes of Symmetry,# of cusps,Cusps definition,Cusp Similarity,Cusp Relative Length,Ridge System,Number of ridge segments,Number of independent ridges,Ridge Outgrowths,Ridge Orientation,Central Ridge(s) or trough Disparity,Central Ridge Directionality,Central Ridge Width,Non-Central Ridge Directionality,Non-Central Ridge Width,Central Ridge System Shape,Central Ridge System Shape planes of symmetry,Ridge length,Ridge Definition,Ridge/Ridge Height,Ridge/Trough Angularity,# of depression,Depression(s) type,Location of depression,Shape of dimple(s),Secondary Ridge Features,Overall base shape,Base width/length,Crown to base ratio,Number of grooves,Root foramen opening shape,Root foramen location,Peduncle height:width,Crown:root angle,Base to crown connection location,Mound,Notes,Numerical Only Code (autofills),Ichthyolith Type,Shape,Spades,Anterior shape (old Base),Anterior Marginal Macro Texture,Anterior Marginal Micro Texture,Posterior shape (old Tip),Posterior Marginal Macro Texture,Posterior Marginal Micro Texture Description,Planes of Symmetry,# of cusps,Cusps definition,Cusp Similarity,Cusp Relative Length,Ridge System,Number of ridge segments,Number of independent ridges,Ridge Outgrowths,Ridge Orientation,Central Ridge(s) or trough Disparity,Central Ridge Directionality,Central Ridge Width,Non-Central Ridge Directionality,Non-Central Ridge Width,Central Ridge System Shape,Central Ridge System Shape planes of symmetry,Ridge length,Ridge Definition,Ridge/Ridge Height,Ridge/Trough Angularity,# of depression,Depression(s) type,Location of depression,Shape of dimple(s),Secondary Ridge Features,Overall base shape,Mound,Base width/length,Crown to base ratio,Number of Grooves,Root foramen opening shape,Root foramen location,Peduncle height:width,Crown:root angle,Base to crown connection location
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00213_plane000.tif,,,U1553,107,213,1,,Z1.3.Other microfossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00214_plane000.tif,,,U1553,107,214,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00215_plane000.tif,,,U1553,107,215,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00216_plane000.tif,,,U1553,107,216,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00217_plane000.tif,,,U1553,107,217,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00218_plane000.tif,,,U1553,107,218,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00219_plane000.tif,,,U1553,107,219,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00220_plane000.tif,,,U1553,107,220,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00221_plane000.tif,,,U1553,107,221,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00222_plane000.tif,,,U1553,107,222,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00223_plane000.tif,,,U1553,107,223,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00224_plane000.tif,,,U1553,107,224,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00225_plane000.tif,,,U1553,107,225,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00226_plane000.tif,,,U1553,107,226,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00227_plane000.tif,,,U1553,107,227,1,,Z1.3.Other microfossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00228_plane000.tif,,,U1553,107,228,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00229_plane000.tif,,,U1553,107,229,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00230_plane000.tif,,,U1553,107,230,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00231_plane000.tif,,,U1553,107,231,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00232_plane000.tif,,,U1553,107,232,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00233_plane000.tif,,,U1553,107,233,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00234_plane000.tif,,,U1553,107,234,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00235_plane000.tif,,,U1553,107,235,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00236_plane000.tif,,,U1553,107,236,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00237_plane000.tif,,,U1553,107,237,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00238_plane000.tif,,,U1553,107,238,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00239_plane000.tif,,,U1553,107,239,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00240_plane000.tif,,,U1553,107,240,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00241_plane000.tif,,,U1553,107,241,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00242_plane000.tif,,,U1553,107,242,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00243_plane000.tif,,,U1553,107,243,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00244_plane000.tif,,,U1553,107,244,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00245_plane000.tif,,,U1553,107,245,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00246_plane000.tif,,,U1553,107,246,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00247_plane000.tif,,,U1553,107,247,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00248_plane000.tif,,,U1553,107,248,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00249_plane000.tif,,,U1553,107,249,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00250_plane000.tif,,,U1553,107,250,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00251_plane000.tif,,,U1553,107,251,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00252_plane000.tif,,,U1553,107,252,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00253_plane000.tif,,,U1553,107,253,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00254_plane000.tif,,,U1553,107,254,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00255_plane000.tif,,,U1553,107,255,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00256_plane000.tif,,,U1553,107,256,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00257_plane000.tif,,,U1553,107,257,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00258_plane000.tif,,,U1553,107,258,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00259_plane000.tif,,,U1553,107,259,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00260_plane000.tif,,,U1553,107,260,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00261_plane000.tif,,,U1553,107,261,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00262_plane000.tif,,,U1553,107,262,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00263_plane000.tif,,,U1553,107,263,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00264_plane000.tif,,,U1553,107,264,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00265_plane000.tif,,,U1553,107,265,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00266_plane000.tif,,,U1553,107,266,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00267_plane000.tif,,,U1553,107,267,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00268_plane000.tif,,,U1553,107,268,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00269_plane000.tif,,,U1553,107,269,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00270_plane000.tif,,,U1553,107,270,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00271_plane000.tif,,,U1553,107,271,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00272_plane000.tif,,,U1553,107,272,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00273_plane000.tif,,,U1553,107,273,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00274_plane000.tif,,,U1553,107,274,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00275_plane000.tif,,,U1553,107,275,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00276_plane000.tif,,,U1553,107,276,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00277_plane000.tif,,,U1553,107,277,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00278_plane000.tif,,,U1553,107,278,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00279_plane000.tif,,,U1553,107,279,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00280_plane000.tif,,,U1553,107,280,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00281_plane000.tif,,,U1553,107,281,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00282_plane000.tif,,,U1553,107,282,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00283_plane000.tif,,,U1553,107,283,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00284_plane000.tif,,,U1553,107,284,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00285_plane000.tif,,,U1553,107,285,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00286_plane000.tif,,,U1553,107,286,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00287_plane000.tif,,,U1553,107,287,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00288_plane000.tif,,,U1553,107,288,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00289_plane000.tif,,,U1553,107,289,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00290_plane000.tif,,,U1553,107,290,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00291_plane000.tif,,,U1553,107,291,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00292_plane000.tif,,,U1553,107,292,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00293_plane000.tif,,,U1553,107,293,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107_U1553C_24R_1W_24-29cm_N1of1_Z200x_obj00294_plane000.tif,,,U1553,107,294,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
