,,Classification,,General Modifiers,,,,,,,Curve,,,Tooth Properties,,Cusps (multi-cusp teeth),,,,,,,,,Blade 1,,,,,,,,Blade 2,,,,,,,Barb 1,,,,Barb 2,,,,Pulp Cavity,,,,Base,,,Tip,,,Classification,,General Modifiers,,,,,,,Curve,,,Tooth Properties,,Cusps (multi-cusp teeth),,,,,,,,,Blade 1,,,,,,,,Blade 2,,,,,,,Barb 1,,,,Barb 2,,,,Pulp Cavity,,,,Base,,,Tip,
1/4 dome root convex cone,158,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.1.Squat,A2.3.Deep,A3.1.Triangle,A4.3.Convex,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.1.No blades,F2.0.No blades or too broken to code,F3.0.No blades or too broken to code,F4.0.No blades or too broken to code,F5.0.No blades or too broken to code,F6.0.No blades or too broken to code,F7.0.No blades or too broken to code,F8.0.No blades/features or too broken to code,G2.0.No blades or too broken to code,G3.0.No blades or too broken to code,G4.0.No blades or too broken to code,G5.0.No blades or too broken to code,G6.0.No blades or too broken to code,G7.0.No blades or too broken to code,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.2.(1/4),J2.3.Wide,J3.4.Dome,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.2.Rounded/Dome,M2.1.Tip material same as rest of tooth,,1,1,1,3,1,3,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,4,0,1,0,0,2,1
Squat tucked base cone,159,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.1.Squat,A2.3.Deep,A3.1.Triangle,A4.1.Straight,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.1.No blades,F2.0.No blades or too broken to code,F3.0.No blades or too broken to code,F4.0.No blades or too broken to code,F5.0.No blades or too broken to code,F6.0.No blades or too broken to code,F7.0.No blades or too broken to code,F8.0.No blades/features or too broken to code,G2.0.No blades or too broken to code,G3.0.No blades or too broken to code,G4.0.No blades or too broken to code,G5.0.No blades or too broken to code,G6.0.No blades or too broken to code,G7.0.No blades or too broken to code,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.2.(1/4),J2.4.Total,J3.7.Flat-top,J4.0.Rootless/no modifiers or too broken to code,K1.3.Tucked,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.2.Cap tip,,1,1,1,3,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,7,0,3,0,0,1,2
Squat convex cone 1/4 total root,160,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.1.Squat,A2.3.Deep,A3.1.Triangle,A4.3.Convex,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.1.No blades,F2.0.No blades or too broken to code,F3.0.No blades or too broken to code,F4.0.No blades or too broken to code,F5.0.No blades or too broken to code,F6.0.No blades or too broken to code,F7.0.No blades or too broken to code,F8.0.No blades/features or too broken to code,G2.0.No blades or too broken to code,G3.0.No blades or too broken to code,G4.0.No blades or too broken to code,G5.0.No blades or too broken to code,G6.0.No blades or too broken to code,G7.0.No blades or too broken to code,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.2.(1/4),J2.4.Total,J3.7.Flat-top,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.1.Tip material same as rest of tooth,,1,1,1,3,1,3,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,7,0,1,0,0,1,1
Convex cone total root,161,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.1.Squat,A2.3.Deep,A3.1.Triangle,A4.3.Convex,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.1.No blades,F2.0.No blades or too broken to code,F3.0.No blades or too broken to code,F4.0.No blades or too broken to code,F5.0.No blades or too broken to code,F6.0.No blades or too broken to code,F7.0.No blades or too broken to code,F8.0.No blades/features or too broken to code,G2.0.No blades or too broken to code,G3.0.No blades or too broken to code,G4.0.No blades or too broken to code,G5.0.No blades or too broken to code,G6.0.No blades or too broken to code,G7.0.No blades or too broken to code,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.4.(1/2),J2.4.Total,J3.7.Flat-top,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.2.Cap tip,,1,1,1,3,1,3,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,7,0,1,0,0,1,2
1/2 total root cone,162,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.1.Squat,A2.3.Deep,A3.1.Triangle,A4.1.Straight,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.1.No blades,F2.0.No blades or too broken to code,F3.0.No blades or too broken to code,F4.0.No blades or too broken to code,F5.0.No blades or too broken to code,F6.0.No blades or too broken to code,F7.0.No blades or too broken to code,F8.0.No blades/features or too broken to code,G2.0.No blades or too broken to code,G3.0.No blades or too broken to code,G4.0.No blades or too broken to code,G5.0.No blades or too broken to code,G6.0.No blades or too broken to code,G7.0.No blades or too broken to code,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.4.(1/2),J2.4.Total,J3.7.Flat-top,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.2.Cap tip,,1,1,1,3,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,7,0,1,0,0,1,2
Squat rootless cone,164,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.1.Squat,A2.3.Deep,A3.1.Triangle,A4.1.Straight,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.1.No blades,F2.0.No blades or too broken to code,F3.0.No blades or too broken to code,F4.0.No blades or too broken to code,F5.0.No blades or too broken to code,F6.0.No blades or too broken to code,F7.0.No blades or too broken to code,F8.0.No blades/features or too broken to code,G2.0.No blades or too broken to code,G3.0.No blades or too broken to code,G4.0.No blades or too broken to code,G5.0.No blades or too broken to code,G6.0.No blades or too broken to code,G7.0.No blades or too broken to code,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.1.Rootless,J2.0.Rootless or too broken to code,J3.0.Rootless or too broken to code,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.2.Cap tip,,1,1,1,3,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2
Convex rootless cone,166,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.1.Squat,A2.3.Deep,A3.1.Triangle,A4.3.Convex,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.1.No blades,F2.0.No blades or too broken to code,F3.0.No blades or too broken to code,F4.0.No blades or too broken to code,F5.0.No blades or too broken to code,F6.0.No blades or too broken to code,F7.0.No blades or too broken to code,F8.0.No blades/features or too broken to code,G2.0.No blades or too broken to code,G3.0.No blades or too broken to code,G4.0.No blades or too broken to code,G5.0.No blades or too broken to code,G6.0.No blades or too broken to code,G7.0.No blades or too broken to code,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.1.Rootless,J2.0.Rootless or too broken to code,J3.0.Rootless or too broken to code,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.2.Rounded/Dome,M2.1.Tip material same as rest of tooth,,1,1,1,3,1,3,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1
Mounding cone,167,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.1.Squat,A2.3.Deep,A3.1.Triangle,A4.3.Convex,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.1.No blades,F2.0.No blades or too broken to code,F3.0.No blades or too broken to code,F4.0.No blades or too broken to code,F5.0.No blades or too broken to code,F6.0.No blades or too broken to code,F7.0.No blades or too broken to code,F8.0.No blades/features or too broken to code,G2.0.No blades or too broken to code,G3.0.No blades or too broken to code,G4.0.No blades or too broken to code,G5.0.No blades or too broken to code,G6.0.No blades or too broken to code,G7.0.No blades or too broken to code,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.6.Full-length,J2.4.Total,J3.1.Straight,J4.0.Rootless/no modifiers or too broken to code,K1.2.Flared,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.2.Rounded/Dome,M2.1.Tip material same as rest of tooth,,1,1,1,3,1,3,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4,1,0,2,0,0,2,1
Squat curved rootless cone,168,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.1.Squat,A2.3.Deep,A3.1.Triangle,A4.1.Straight,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.2.Minor curve,C2.1.Whole-tooth,C3.4.Cone-curve,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.1.No blades,F2.0.No blades or too broken to code,F3.0.No blades or too broken to code,F4.0.No blades or too broken to code,F5.0.No blades or too broken to code,F6.0.No blades or too broken to code,F7.0.No blades or too broken to code,F8.0.No blades/features or too broken to code,G2.0.No blades or too broken to code,G3.0.No blades or too broken to code,G4.0.No blades or too broken to code,G5.0.No blades or too broken to code,G6.0.No blades or too broken to code,G7.0.No blades or too broken to code,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.1.Rootless,J2.0.Rootless or too broken to code,J3.0.Rootless or too broken to code,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.1.Tip material same as rest of tooth,,1,1,1,3,1,1,1,0,0,2,1,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
Curved convex cone distinct cap,169,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.1.Squat,A2.3.Deep,A3.1.Triangle,A4.3.Convex,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.2.Minor curve,C2.1.Whole-tooth,C3.2.Curl-curve,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.1.No blades,F2.0.No blades or too broken to code,F3.0.No blades or too broken to code,F4.0.No blades or too broken to code,F5.0.No blades or too broken to code,F6.0.No blades or too broken to code,F7.0.No blades or too broken to code,F8.0.No blades/features or too broken to code,G2.0.No blades or too broken to code,G3.0.No blades or too broken to code,G4.0.No blades or too broken to code,G5.0.No blades or too broken to code,G6.0.No blades or too broken to code,G7.0.No blades or too broken to code,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.3.(1/3),J2.4.Total,J3.7.Flat-top,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.2.Cap tip,,1,1,1,3,1,3,1,0,0,2,1,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,7,0,1,0,0,1,2
Convex cone 1/2 dome root,170,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.1.Squat,A2.3.Deep,A3.1.Triangle,A4.3.Convex,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.2.Minor curve,C2.1.Whole-tooth,C3.4.Cone-curve,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.1.No blades,F2.0.No blades or too broken to code,F3.0.No blades or too broken to code,F4.0.No blades or too broken to code,F5.0.No blades or too broken to code,F6.0.No blades or too broken to code,F7.0.No blades or too broken to code,F8.0.No blades/features or too broken to code,G2.0.No blades or too broken to code,G3.0.No blades or too broken to code,G4.0.No blades or too broken to code,G5.0.No blades or too broken to code,G6.0.No blades or too broken to code,G7.0.No blades or too broken to code,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.4.(1/2),J2.3.Wide,J3.4.Dome,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.2.Cap tip,,1,1,1,3,1,3,1,0,0,2,1,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,4,0,1,0,0,1,2
1/2 total root curved convex cone,171,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.1.Squat,A2.3.Deep,A3.1.Triangle,A4.3.Convex,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.2.Minor curve,C2.1.Whole-tooth,C3.4.Cone-curve,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.1.No blades,F2.0.No blades or too broken to code,F3.0.No blades or too broken to code,F4.0.No blades or too broken to code,F5.0.No blades or too broken to code,F6.0.No blades or too broken to code,F7.0.No blades or too broken to code,F8.0.No blades/features or too broken to code,G2.0.No blades or too broken to code,G3.0.No blades or too broken to code,G4.0.No blades or too broken to code,G5.0.No blades or too broken to code,G6.0.No blades or too broken to code,G7.0.No blades or too broken to code,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.4.(1/2),J2.4.Total,J3.7.Flat-top,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.1.Tip material same as rest of tooth,,1,1,1,3,1,3,1,0,0,2,1,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,7,0,1,0,0,1,1
Squat curved convex cone,172,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.1.Squat,A2.3.Deep,A3.1.Triangle,A4.3.Convex,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.2.Minor curve,C2.1.Whole-tooth,C3.4.Cone-curve,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.1.No blades,F2.0.No blades or too broken to code,F3.0.No blades or too broken to code,F4.0.No blades or too broken to code,F5.0.No blades or too broken to code,F6.0.No blades or too broken to code,F7.0.No blades or too broken to code,F8.0.No blades/features or too broken to code,G2.0.No blades or too broken to code,G3.0.No blades or too broken to code,G4.0.No blades or too broken to code,G5.0.No blades or too broken to code,G6.0.No blades or too broken to code,G7.0.No blades or too broken to code,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.3.(1/3),J2.4.Total,J3.7.Flat-top,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.2.Rounded/Dome,M2.1.Tip material same as rest of tooth,,1,1,1,3,1,3,1,0,0,2,1,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,7,0,1,0,0,2,1
Major curve right angle cone,173,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.1.Squat,A2.3.Deep,A3.1.Triangle,A4.3.Convex,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.2.Minor curve,C2.1.Whole-tooth,C3.4.Cone-curve,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.1.No blades,F2.0.No blades or too broken to code,F3.0.No blades or too broken to code,F4.0.No blades or too broken to code,F5.0.No blades or too broken to code,F6.0.No blades or too broken to code,F7.0.No blades or too broken to code,F8.0.No blades/features or too broken to code,G2.0.No blades or too broken to code,G3.0.No blades or too broken to code,G4.0.No blades or too broken to code,G5.0.No blades or too broken to code,G6.0.No blades or too broken to code,G7.0.No blades or too broken to code,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.2.(1/4),J2.4.Total,J3.7.Flat-top,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.1.Tip material same as rest of tooth,,1,1,1,3,1,3,1,0,0,2,1,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,7,0,1,0,0,1,1
Two part convex squat tip,174,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.1.Squat,A2.3.Deep,A3.1.Triangle,A4.3.Convex,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.2.Two-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.1.No blades,F2.0.No blades or too broken to code,F3.0.No blades or too broken to code,F4.0.No blades or too broken to code,F5.0.No blades or too broken to code,F6.0.No blades or too broken to code,F7.0.No blades or too broken to code,F8.0.No blades/features or too broken to code,G2.0.No blades or too broken to code,G3.0.No blades or too broken to code,G4.0.No blades or too broken to code,G5.0.No blades or too broken to code,G6.0.No blades or too broken to code,G7.0.No blades or too broken to code,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.4.(1/2),J2.4.Total,J3.7.Flat-top,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.3.(1/2),L2.1.Straight,M1.2.Rounded/Dome,M2.1.Tip material same as rest of tooth,,1,1,1,3,1,3,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,7,0,1,3,1,2,1
